discordants,split_reads,circle_score,mean_cov,cov_incr_start,cov_incr_end,con_continuity,len_coords,target
0.0,1.0,31.0,2.28,0.53,0.5,0.28,162.0,0.0
0.0,1.0,26.0,2.6,0.58,0.99,0.0,53.0,0.0
0.0,1.0,8.92,1.92,0.33,0.76,0.0,83.0,0.0
8.0,0.0,0.0,81.44,0.58,0.88,0.0,552.0,0.0
12.0,0.0,0.0,121.77,0.58,0.46,0.0,133.0,0.0
3.0,0.0,0.0,18.38,0.88,0.92,0.0,108.0,0.0
0.0,1.0,27.0,6.58,0.69,0.75,0.0,134.0,0.0
0.0,1.0,48.0,7.13,0.52,0.83,0.0,55.0,0.0
3.0,0.0,0.0,9.85,0.61,0.84,0.0,124.0,0.0
0.0,1.0,45.0,2.57,0.75,0.29,0.0,137.0,0.0
0.0,1.0,30.0,5.06,0.29,0.49,0.0,36.0,0.0
0.0,1.0,26.99,2.55,0.47,0.64,0.0,65.0,0.0
0.0,2.0,55.0,17.51,0.79,0.89,0.0,77.0,0.0
0.0,1.0,41.0,4.09,0.82,0.4,0.0,82.0,0.0
0.0,2.0,17.98,3.64,1.0,1.0,0.05,105.0,0.0
0.0,1.0,39.0,6.82,0.64,0.8,0.0,136.0,0.0
0.0,1.0,8.0,9.23,0.3,0.81,0.0,847.0,0.0
274.0,0.0,0.0,1995.77,0.6,1.0,0.0,218.0,0.0
4.0,0.0,0.0,10.72,0.4,0.69,0.0,162.0,0.0
0.0,1.0,12.96,7.14,0.28,0.64,0.0,205.0,0.0
4.0,0.0,0.0,1.72,0.98,0.98,0.0,36.0,0.0
4.0,0.0,0.0,0.93,0.49,1.0,0.28,426.0,0.0
3.0,0.0,0.0,9.66,0.54,0.96,0.0,195.0,0.0
0.0,1.0,36.0,1.88,0.47,0.6,0.45,283.0,0.0
4.0,0.0,0.0,3.77,0.34,0.55,0.0,57.0,0.0
4.0,0.0,0.0,37.01,0.39,0.91,0.05,83.0,0.0
4.0,0.0,0.0,1.61,0.63,0.83,0.25,1707.0,0.0
4.0,0.0,0.0,5.0,0.45,0.72,0.0,139.0,0.0
2.0,1.0,9.0,21.64,0.91,0.84,0.0,148.0,0.0
10.0,0.0,0.0,518.77,0.53,0.93,0.0,152.0,0.0
0.0,2.0,89.85,6.82,0.95,0.88,0.0,120.0,0.0
10.0,0.0,0.0,39.73,0.65,0.64,0.0,142.0,0.0
0.0,2.0,60.0,2.43,0.35,0.39,0.0,175.0,0.0
0.0,2.0,16.0,7.07,0.62,0.47,0.0,534.0,0.0
4.0,0.0,0.0,2.35,0.63,0.94,0.0,60.0,0.0
41.0,0.0,0.0,431.51,0.89,1.0,0.0,223.0,0.0
0.0,1.0,9.0,2.55,0.17,0.18,0.0,44.0,0.0
0.0,1.0,38.0,6.16,0.39,0.6,0.0,43.0,0.0
0.0,1.0,27.0,2.58,0.79,0.61,0.0,60.0,0.0
0.0,1.0,28.0,1.16,0.53,1.0,0.38,13540400.0,0.0
5.0,0.0,0.0,23.09,0.78,0.85,0.0,57.0,0.0
0.0,1.0,30.0,4.51,0.75,0.41,0.0,71.0,0.0
0.0,1.0,28.0,2.59,0.52,0.89,0.0,78.0,0.0
0.0,1.0,25.0,3.54,0.52,0.35,0.0,56.0,0.0
7.0,0.0,0.0,23.84,0.89,0.99,0.0,249.0,0.0
4.0,0.0,0.0,1.59,0.44,0.58,0.21,146.0,0.0
0.0,1.0,8.0,1.09,0.2,1.0,0.45,18335349.0,0.0
0.0,1.0,21.0,1.82,0.96,0.75,0.25,101963064.0,0.0
4.0,0.0,0.0,0.71,0.78,1.0,0.47,380.0,0.0
18.0,0.0,0.0,248.91,0.59,0.99,0.0,81.0,0.0
30.0,0.0,0.0,105.53,0.13,0.91,0.0,4122.0,0.0
3.0,0.0,0.0,77.48,0.93,0.94,0.0,145.0,0.0
1.0,1.0,41.0,6.61,0.53,0.75,0.0,148.0,0.0
0.0,1.0,26.0,4.61,0.39,0.64,0.0,54.0,0.0
14.0,0.0,0.0,210.71,0.67,0.83,0.0,62.0,0.0
10.0,0.0,0.0,117.87,0.8,0.81,0.0,127.0,0.0
0.0,3.0,75.0,3.69,0.99,1.0,0.0,117.0,0.0
16.0,0.0,0.0,34.55,0.77,0.86,0.0,139.0,0.0
5.0,0.0,0.0,63.7,0.52,0.73,0.0,56.0,0.0
12.0,1.0,43.0,22.39,0.58,0.67,0.0,337.0,0.0
4.0,0.0,0.0,1.21,0.58,1.0,0.25,152.0,0.0
5.0,0.0,0.0,312.53,0.99,0.97,0.0,175.0,0.0
41.0,0.0,0.0,1.16,0.45,0.93,0.39,89811960.0,0.0
0.0,1.0,8.0,36.9,0.29,0.98,0.05,399.0,0.0
4.0,0.0,0.0,0.36,0.34,1.0,0.65,211.0,0.0
4.0,0.0,0.0,6.16,0.69,0.83,0.0,137.0,0.0
0.0,1.0,14.0,1.21,0.22,1.0,0.3,4849.0,0.0
6.0,0.0,0.0,67.73,0.67,0.82,0.0,124.0,0.0
0.0,1.0,8.0,3.87,0.37,0.33,0.0,39.0,0.0
4.0,0.0,0.0,0.82,0.58,1.0,0.34,113.0,0.0
0.0,1.0,29.99,4.87,0.39,0.49,0.0,68.0,0.0
0.0,1.0,9.0,0.3,0.68,0.84,0.76,583.0,0.0
4.0,0.0,0.0,2.3,0.34,0.6,0.0,40.0,0.0
0.0,1.0,34.0,3.95,0.56,0.6,0.0,86.0,0.0
0.0,1.0,9.0,18.21,0.18,0.92,0.0,163.0,0.0
0.0,1.0,8.0,2.09,0.51,0.93,0.0,58.0,0.0
0.0,2.0,16.0,0.3,0.0,1.0,0.84,341.0,0.0
0.0,1.0,19.0,0.98,0.3,1.0,0.44,24971698.0,0.0
8.0,0.0,0.0,4.03,0.69,0.64,0.0,386.0,0.0
10.0,0.0,0.0,24.06,0.46,0.97,0.0,154.0,0.0
4.0,0.0,0.0,3.57,0.83,0.99,0.0,69.0,0.0
0.0,1.0,8.0,2.11,0.77,0.41,0.04,104.0,0.0
0.0,1.0,7.99,24.03,0.36,0.43,0.0,285.0,0.0
22.0,0.0,0.0,133.37,0.72,0.95,0.0,175.0,0.0
0.0,1.0,56.0,1.93,0.18,0.82,0.38,139.0,0.0
0.0,1.0,34.0,16.29,0.55,0.7,0.0,45.0,0.0
1.0,1.0,36.0,3.3,0.37,0.24,0.11,196.0,0.0
3.0,0.0,0.0,6.11,0.98,0.71,0.0,146.0,0.0
16.0,0.0,0.0,112.8,0.76,0.84,0.0,224.0,0.0
0.0,1.0,8.99,1.18,0.63,0.47,0.37,41957084.0,0.0
0.0,2.0,18.0,10.94,0.31,0.33,0.0,95.0,0.0
3.0,0.0,0.0,37.29,0.49,0.8,0.0,76.0,0.0
4.0,0.0,0.0,1.74,0.46,0.89,0.0,130.0,0.0
0.0,1.0,39.96,1.74,0.31,1.0,0.0,113.0,0.0
0.0,1.0,37.92,1.65,0.26,0.51,0.0,137.0,0.0
0.0,1.0,47.64,2.05,0.47,0.7,0.0,85.0,0.0
0.0,1.0,29.0,3.2,0.99,0.86,0.0,92.0,0.0
4.0,0.0,0.0,133.98,0.96,0.91,0.0,116.0,0.0
0.0,1.0,25.0,5.39,0.44,0.29,0.0,51.0,0.0
0.0,1.0,44.0,2.42,0.56,0.35,0.0,80.0,0.0
4.0,0.0,0.0,3.31,0.56,0.78,0.0,58.0,0.0
8.0,0.0,0.0,15.32,0.99,1.0,0.05,127.0,0.0
4.0,0.0,0.0,0.32,0.3,1.0,0.68,463.0,0.0
0.0,1.0,19.0,2.55,0.89,0.79,0.05,86.0,0.0
0.0,1.0,28.0,0.84,0.26,0.74,0.53,21221955.0,0.0
54.0,0.0,0.0,838.36,0.43,0.56,0.0,100.0,0.0
0.0,1.0,7.97,1.97,0.14,1.0,0.37,419.0,0.0
10.0,0.0,0.0,57.43,0.63,0.21,0.0,175.0,0.0
8.0,0.0,0.0,56.36,0.34,0.34,0.0,64.0,0.0
0.0,1.0,26.0,4.2,0.3,0.23,0.0,55.0,0.0
0.0,1.0,33.0,4.32,0.58,0.93,0.0,127.0,0.0
4.0,0.0,0.0,3.53,0.8,0.92,0.0,64.0,0.0
4.0,0.0,0.0,2.02,0.97,0.96,0.1,424.0,0.0
0.0,1.0,30.0,4.68,0.84,0.63,0.16,34952.0,0.0
0.0,1.0,8.99,13.34,0.7,0.58,0.0,94.0,0.0
3.0,0.0,0.0,0.95,0.25,1.0,0.43,45012252.0,0.0
0.0,1.0,14.0,1.05,0.17,1.0,0.5,401.0,0.0
0.0,1.0,33.98,6.15,0.28,0.57,0.0,55.0,0.0
0.0,1.0,33.0,1.94,0.72,0.76,0.0,121.0,0.0
0.0,1.0,14.0,1.63,0.43,0.72,0.29,192.0,0.0
17.0,0.0,0.0,392.89,0.9,0.99,0.0,224.0,0.0
0.0,1.0,18.0,3.63,0.67,0.99,0.0,46.0,0.0
0.0,1.0,47.0,8.17,0.64,0.53,0.0,52.0,0.0
0.0,1.0,29.0,5.87,0.42,0.6,0.0,63.0,0.0
0.0,1.0,8.0,2.82,0.14,0.36,0.0,45.0,0.0
0.0,1.0,22.0,2.58,0.82,1.0,0.0,128.0,0.0
15.0,0.0,0.0,222.22,0.36,1.0,0.0,128.0,0.0
0.0,1.0,29.0,0.93,1.0,0.75,0.52,68292374.0,0.0
6.0,0.0,0.0,28.41,0.14,0.12,0.0,156.0,0.0
20.0,32.0,1105.74,1.32,0.95,0.96,0.46,4418311.0,1.0
0.0,1.0,7.98,8.07,0.28,0.28,0.0,60.0,0.0
0.0,1.0,55.0,5.83,0.66,0.36,0.0,70.0,0.0
68.0,0.0,0.0,877.87,0.94,0.67,0.0,203.0,0.0
0.0,1.0,7.95,17.24,0.23,0.39,0.0,38.0,0.0
0.0,1.0,41.0,2.92,0.64,0.55,0.0,140.0,0.0
4.0,0.0,0.0,7.41,0.83,1.0,0.34,136.0,0.0
7.0,0.0,0.0,6.93,0.58,0.96,0.0,164.0,0.0
6.0,0.0,0.0,1.05,0.15,0.97,0.4,40167912.0,0.0
4.0,0.0,0.0,15.13,0.48,0.93,0.0,67.0,0.0
4.0,0.0,0.0,3.02,0.38,1.0,0.0,236.0,0.0
0.0,2.0,44.0,1.02,1.0,0.74,0.48,5874643.0,0.0
4.0,0.0,0.0,21.88,0.98,0.98,0.02,128.0,0.0
0.0,3.0,112.0,20.33,0.82,0.87,0.0,61.0,0.0
0.0,1.0,20.0,1.46,0.01,0.71,0.55,181.0,0.0
4.0,0.0,0.0,1.98,0.53,0.52,0.1,283.0,0.0
0.0,1.0,34.0,2.22,0.51,0.5,0.0,115.0,0.0
0.0,1.0,11.0,0.88,0.38,0.88,0.43,442296.0,0.0
114.0,12.0,96.0,15.32,0.99,0.99,0.4,1996956.0,0.0
0.0,1.0,17.93,0.99,0.61,1.0,0.53,1193.0,0.0
15.0,0.0,0.0,33.52,0.49,0.42,0.0,52865.0,0.0
7.0,0.0,0.0,248.17,0.74,0.85,0.0,46.0,0.0
0.0,1.0,33.0,3.4,0.28,0.88,0.0,139.0,0.0
4.0,0.0,0.0,8.58,0.58,0.84,0.0,114.0,0.0
4.0,0.0,0.0,3.49,0.33,0.87,0.0,186.0,0.0
0.0,1.0,27.0,4.75,0.33,0.55,0.0,51.0,0.0
0.0,1.0,19.94,10.07,0.17,0.35,0.0,30.0,0.0
6.0,0.0,0.0,77.76,0.03,0.88,0.0,206.0,0.0
4.0,0.0,0.0,2.16,0.42,0.81,0.15,142.0,0.0
4.0,0.0,0.0,0.65,0.2,0.69,0.48,245.0,0.0
4.0,0.0,0.0,1.87,0.89,0.47,0.36,422.0,0.0
4.0,0.0,0.0,12.35,0.64,0.9,0.0,156.0,0.0
4.0,0.0,0.0,3.3,0.92,0.95,0.0,94.0,0.0
4.0,0.0,0.0,0.82,0.67,1.0,0.23,229.0,0.0
0.0,1.0,29.0,2.9,0.25,0.99,0.0,51.0,0.0
4.0,0.0,0.0,0.41,0.24,0.99,0.74,450.0,0.0
4.0,0.0,0.0,0.24,0.97,1.0,0.76,465.0,0.0
4.0,0.0,0.0,16.33,0.88,0.93,0.0,111.0,0.0
0.0,1.0,22.0,1.0,0.48,0.61,0.45,420564.0,0.0
5.0,0.0,0.0,32.04,0.51,0.86,0.0,70.0,0.0
0.0,4.0,51.61,20.14,0.2,0.24,0.0,21.0,0.0
8.0,0.0,0.0,18.34,0.27,0.38,0.03,29167.0,0.0
0.0,1.0,17.0,0.9,0.54,1.0,0.32,1190.0,0.0
0.0,3.0,27.0,5.38,0.88,1.0,0.05,92.0,0.0
4.0,0.0,0.0,4.58,0.71,0.84,0.01,134.0,0.0
0.0,1.0,16.0,1.62,1.0,0.54,0.08,117.0,0.0
0.0,1.0,8.0,1.89,0.43,0.29,0.23,2574426.0,0.0
0.0,1.0,28.0,42.04,0.62,0.0,0.08,27912.0,0.0
4.0,0.0,0.0,0.55,0.99,1.0,0.45,344.0,0.0
0.0,1.0,9.0,3.7,0.2,0.26,0.0,46.0,0.0
0.0,3.0,96.0,3.79,0.53,0.95,0.23,203.0,0.0
0.0,1.0,47.8,1.58,0.33,0.62,0.0,111.0,0.0
0.0,1.0,21.0,0.7,0.78,0.23,0.56,390.0,0.0
54.0,2.0,40.0,288.2,0.96,0.39,0.0,572.0,0.0
4.0,0.0,0.0,53.8,0.88,0.7,0.0,159.0,0.0
4.0,0.0,0.0,1.77,0.46,0.32,0.28,275.0,0.0
0.0,1.0,9.0,2.51,0.55,0.94,0.14,2979791.0,0.0
9.0,0.0,0.0,130.57,0.74,0.94,0.0,141.0,0.0
0.0,1.0,21.0,0.87,0.24,0.33,0.49,39590093.0,0.0
0.0,1.0,9.0,1.57,0.9,1.0,0.0,121.0,0.0
4.0,0.0,0.0,3.32,0.94,1.0,0.0,133.0,0.0
4.0,0.0,0.0,47.43,0.74,0.76,0.0,178.0,0.0
0.0,1.0,26.0,1.83,0.5,0.26,0.26,43564061.0,0.0
14.0,0.0,0.0,367.85,0.7,0.99,0.0,65.0,0.0
0.0,1.0,37.0,2.55,0.34,1.0,0.0,138.0,0.0
0.0,1.0,20.0,5.63,0.69,0.85,0.0,79.0,0.0
0.0,1.0,8.98,7.12,0.36,0.9,0.0,348.0,0.0
10.0,0.0,0.0,83.78,0.46,0.95,0.0,165.0,0.0
4.0,0.0,0.0,8.74,0.57,0.75,0.0,186.0,0.0
3.0,0.0,0.0,0.74,0.99,0.9,0.61,1463462.0,0.0
0.0,1.0,14.0,2.24,0.0,1.0,0.28,3815593.0,0.0
0.0,1.0,52.0,6.0,0.21,0.46,0.0,50.0,0.0
0.0,1.0,28.0,3.23,0.76,0.84,0.0,120.0,0.0
0.0,1.0,30.0,2.69,0.6,0.52,0.0,136.0,0.0
12.0,0.0,0.0,63.21,0.41,0.53,0.0,100.0,0.0
3.0,0.0,0.0,5.44,0.51,0.62,0.05,355.0,0.0
6.0,0.0,0.0,176.79,0.27,0.83,0.01,3850.0,0.0
0.0,1.0,22.0,0.83,0.36,1.0,0.47,2560231.0,0.0
43.0,0.0,0.0,838.68,0.91,0.99,0.0,82.0,0.0
23.0,0.0,0.0,129.85,0.83,0.68,0.0,3903.0,0.0
0.0,2.0,84.0,5.56,0.92,0.65,0.0,117.0,0.0
0.0,2.0,17.96,28.29,0.41,0.71,0.0,354.0,0.0
34.0,0.0,0.0,477.03,0.86,0.94,0.0,170.0,0.0
0.0,1.0,49.0,2.14,0.26,0.86,0.31,444.0,0.0
8.0,0.0,0.0,11.73,0.36,0.7,0.0,66.0,0.0
8.0,0.0,0.0,685.02,1.0,1.0,0.0,120.0,0.0
0.0,1.0,9.0,3.41,0.37,0.43,0.0,32.0,0.0
6.0,0.0,0.0,7.17,0.81,0.42,0.0,113.0,0.0
4.0,0.0,0.0,1.32,0.22,1.0,0.22,120.0,0.0
0.0,1.0,13.0,2.01,0.99,0.99,0.0,67.0,0.0
0.0,1.0,9.0,4.49,0.85,0.85,0.0,65.0,0.0
0.0,1.0,17.0,0.52,0.39,0.64,0.51,1306.0,0.0
4.0,0.0,0.0,7.6,0.45,0.89,0.0,77.0,0.0
0.0,1.0,25.0,1.12,0.19,1.0,0.47,410.0,0.0
4.0,0.0,0.0,5.94,0.39,0.59,0.0,197.0,0.0
4.0,0.0,0.0,1.18,0.35,0.79,0.32,4848945.0,0.0
4.0,0.0,0.0,86.77,0.41,0.92,0.0,151.0,0.0
0.0,1.0,23.0,9.33,0.46,0.47,0.0,55.0,0.0
0.0,1.0,27.0,5.74,0.69,0.46,0.0,66.0,0.0
4.0,0.0,0.0,1.45,0.51,1.0,0.11,122.0,0.0
4.0,0.0,0.0,0.41,0.97,1.0,0.66,345.0,0.0
0.0,1.0,25.0,0.85,1.0,0.29,0.53,25895764.0,0.0
0.0,1.0,15.0,0.37,0.42,1.0,0.71,87645850.0,0.0
4.0,0.0,0.0,0.29,0.41,1.0,0.71,253.0,0.0
6.0,0.0,0.0,212.36,0.81,0.89,0.0,147.0,0.0
0.0,1.0,14.0,11.22,0.61,0.91,0.0,149.0,0.0
4.0,0.0,0.0,7.51,0.2,0.65,0.0,86.0,0.0
3.0,0.0,0.0,7.14,0.71,0.77,0.0,56.0,0.0
4.0,0.0,0.0,1.13,0.79,0.94,0.28,382.0,0.0
0.0,1.0,13.0,1.06,1.0,1.0,0.53,75303720.0,0.0
10.0,0.0,0.0,150.17,0.78,0.98,0.0,245.0,0.0
0.0,1.0,38.0,2.9,0.48,1.0,0.0,204.0,0.0
24.0,0.0,0.0,308.9,0.31,0.48,0.0,52.0,0.0
0.0,2.0,78.0,2.52,0.61,1.0,0.07,233.0,0.0
0.0,1.0,44.0,7.78,0.57,0.64,0.0,72.0,0.0
14.0,0.0,0.0,666.84,0.69,0.97,0.0,89.0,0.0
0.0,1.0,8.99,11.99,0.32,0.46,0.0,94.0,0.0
4.0,0.0,0.0,3.69,0.63,1.0,0.0,272.0,0.0
0.0,1.0,35.0,2.9,0.72,0.86,0.0,123.0,0.0
3.0,0.0,0.0,38.34,0.49,0.72,0.0,38.0,0.0
6.0,0.0,0.0,176.26,0.25,0.85,0.0,163.0,0.0
4.0,0.0,0.0,10.82,0.67,0.74,0.0,56.0,0.0
3.0,0.0,0.0,83.93,0.83,0.93,0.0,56.0,0.0
4.0,0.0,0.0,40.02,0.44,0.9,0.0,249.0,0.0
12.0,0.0,0.0,7.55,0.96,1.0,0.0,335.0,0.0
0.0,1.0,13.0,1.3,0.32,1.0,0.26,1345.0,0.0
0.0,1.0,29.0,0.66,0.69,1.0,0.66,352.0,0.0
0.0,1.0,33.0,2.45,0.98,0.98,0.0,66.0,0.0
4.0,0.0,0.0,9.09,0.62,0.67,0.0,123.0,0.0
0.0,1.0,33.0,2.49,0.93,0.27,0.0,86.0,0.0
0.0,2.0,16.0,3.69,1.0,1.0,0.04,103.0,0.0
3.0,0.0,0.0,4.25,0.72,0.53,0.0,102.0,0.0
0.0,1.0,48.0,19.86,0.92,0.98,0.0,63.0,0.0
0.0,1.0,38.0,4.21,0.33,0.56,0.0,62.0,0.0
0.0,1.0,8.98,14.67,0.48,0.5,0.0,64.0,0.0
21.0,0.0,0.0,4.77,0.55,0.45,0.01,418.0,0.0
0.0,1.0,41.0,4.38,0.69,0.8,0.0,66.0,0.0
0.0,1.0,52.0,5.69,0.63,0.33,0.34,285.0,0.0
4.0,0.0,0.0,0.94,0.99,0.99,0.06,80.0,0.0
0.0,1.0,44.99,1.18,0.98,1.0,0.41,169.0,0.0
4.0,0.0,0.0,0.2,0.98,1.0,0.8,484.0,0.0
4.0,0.0,0.0,7.98,0.38,1.0,0.0,191.0,0.0
0.0,1.0,14.0,3.62,0.54,0.8,0.02,133.0,0.0
0.0,1.0,9.0,1.78,0.27,1.0,0.06,85.0,0.0
0.0,1.0,15.0,1.21,0.47,0.52,0.36,37542132.0,0.0
0.0,1.0,24.0,8.95,0.68,0.68,0.0,55.0,0.0
8.0,0.0,0.0,53.37,0.29,0.81,0.0,1595.0,0.0
4.0,0.0,0.0,0.69,0.33,1.0,0.31,109.0,0.0
4.0,0.0,0.0,10.45,0.27,0.45,0.0,60.0,0.0
0.0,1.0,18.0,1.91,0.99,0.7,0.11,124.0,0.0
1.0,2.0,66.0,3.26,0.79,0.35,0.09,388257.0,0.0
0.0,1.0,24.0,1.09,0.22,0.22,0.41,39151188.0,0.0
0.0,1.0,24.0,3.46,0.75,0.54,0.0,67.0,0.0
8.0,0.0,0.0,1.27,0.72,0.99,0.32,333.0,0.0
12.0,0.0,0.0,298.44,0.65,0.76,0.0,61.0,0.0
4.0,0.0,0.0,1.66,0.99,0.85,0.07,211.0,0.0
0.0,1.0,37.0,3.38,0.89,0.89,0.0,74.0,0.0
4.0,0.0,0.0,0.98,0.39,0.99,0.02,99.0,0.0
3.0,0.0,0.0,3.96,0.66,1.0,0.03,157.0,0.0
16.0,0.0,0.0,585.4,0.88,0.99,0.0,163.0,0.0
6.0,0.0,0.0,83.68,0.45,0.43,0.0,3916.0,0.0
0.0,1.0,33.0,1.17,0.54,0.28,0.53,471.0,0.0
9.0,0.0,0.0,160.56,0.91,1.0,0.0,151.0,0.0
0.0,1.0,8.0,3.28,0.53,0.68,0.0,54.0,0.0
4.0,0.0,0.0,32.77,0.52,0.72,0.0,61.0,0.0
3.0,0.0,0.0,14.07,0.58,0.88,0.0,161.0,0.0
4.0,0.0,0.0,1.88,0.28,0.49,0.0,343.0,0.0
3.0,0.0,0.0,138.44,0.99,0.96,0.0,125.0,0.0
4.0,0.0,0.0,29.99,0.38,0.6,0.0,123.0,0.0
0.0,1.0,32.0,2.74,0.54,0.77,0.0,187.0,0.0
3.0,0.0,0.0,62.41,0.8,0.98,0.0,175.0,0.0
0.0,1.0,14.0,3.01,0.55,0.86,0.03,110.0,0.0
3.0,0.0,0.0,15.16,0.5,0.26,0.0,196.0,0.0
0.0,2.0,31.0,14.92,0.3,0.88,0.0,438.0,0.0
8.0,0.0,0.0,137.05,0.87,0.94,0.0,55.0,0.0
0.0,1.0,40.0,1.81,0.28,0.58,0.03,141.0,0.0
0.0,1.0,14.9,1.59,0.32,0.51,0.0,114.0,0.0
0.0,1.0,25.0,1.95,0.56,0.7,0.0,155.0,0.0
4.0,0.0,0.0,0.63,0.97,1.0,0.55,235.0,0.0
6.0,0.0,0.0,152.62,0.89,0.99,0.0,175.0,0.0
12.0,0.0,0.0,67.86,0.88,0.11,0.02,1358.0,0.0
0.0,1.0,9.99,1.08,0.1,0.81,0.39,34385120.0,0.0
0.0,1.0,31.0,2.49,0.52,1.0,0.0,107.0,0.0
0.0,1.0,19.0,2.85,0.34,0.86,0.0,309.0,0.0
6.0,0.0,0.0,443.7,0.94,1.0,0.0,149.0,0.0
0.0,1.0,14.99,1.15,0.27,0.86,0.47,24469311.0,0.0
0.0,1.0,9.0,1.38,0.91,0.91,0.0,42.0,0.0
4.0,0.0,0.0,7.06,0.78,0.93,0.0,68.0,0.0
0.0,1.0,12.99,2.57,0.32,0.49,0.13,4880574.0,0.0
68.0,0.0,0.0,847.47,0.61,0.95,0.0,193.0,0.0
4.0,0.0,0.0,0.52,0.43,0.59,0.86,46081736.0,0.0
4.0,0.0,0.0,1.01,0.67,0.34,0.36,1530.0,0.0
0.0,3.0,93.91,7.42,0.76,0.69,0.0,79.0,0.0
4.0,0.0,0.0,400.87,0.97,0.98,0.07,113.0,0.0
4.0,0.0,0.0,46.16,0.29,0.24,0.0,135.0,0.0
0.0,1.0,12.94,2.82,0.38,0.77,0.23,84.0,0.0
4.0,0.0,0.0,0.24,0.49,1.0,0.76,312.0,0.0
0.0,1.0,29.0,16.53,0.61,0.79,0.0,73.0,0.0
0.0,1.0,51.0,3.75,0.99,0.99,0.0,84.0,0.0
0.0,1.0,16.0,5.33,0.38,0.39,0.0,61.0,0.0
4.0,0.0,0.0,19.3,0.76,0.85,0.0,100.0,0.0
22.0,0.0,0.0,442.06,0.06,0.99,0.0,267.0,0.0
4.0,0.0,0.0,5.76,0.31,0.56,0.0,100.0,0.0
4.0,0.0,0.0,8.33,0.65,0.85,0.0,143.0,0.0
1.0,1.0,22.0,6.85,0.66,0.76,0.0,200.0,0.0
4.0,0.0,0.0,14.45,0.68,0.82,0.0,198.0,0.0
4.0,0.0,0.0,0.69,0.33,1.0,0.42,428.0,0.0
4.0,0.0,0.0,43.29,0.39,0.91,0.0,147.0,0.0
0.0,1.0,14.0,1.47,0.23,0.76,0.24,13009111.0,0.0
0.0,1.0,43.0,1.57,0.29,0.32,0.36,143.0,0.0
8.0,0.0,0.0,18.32,0.73,0.9,0.0,189.0,0.0
3.0,0.0,0.0,40.23,0.1,0.16,0.05,43.0,0.0
0.0,2.0,52.0,6.63,0.75,0.91,0.0,257.0,0.0
4.0,0.0,0.0,1.98,0.36,0.64,0.29,1219.0,0.0
8.0,0.0,0.0,19.02,0.4,0.91,0.0,208.0,0.0
0.0,1.0,30.0,1.13,0.6,0.56,0.39,8175464.0,0.0
3.0,0.0,0.0,73.17,0.7,0.63,0.0,155.0,0.0
0.0,1.0,21.0,6.23,0.2,0.71,0.01,3231.0,0.0
5.0,0.0,0.0,11.87,0.64,0.85,0.0,182.0,0.0
0.0,1.0,35.0,3.04,0.61,1.0,0.0,167.0,0.0
0.0,1.0,28.0,3.1,0.54,0.32,0.0,79.0,0.0
0.0,1.0,23.0,2.97,0.49,0.65,0.48,151.0,0.0
0.0,1.0,23.88,9.33,0.25,0.19,0.0,30.0,0.0
4.0,0.0,0.0,3.14,0.53,0.87,0.0,125.0,0.0
4.0,0.0,0.0,138.43,0.95,1.0,0.0,142.0,0.0
4.0,0.0,0.0,0.98,0.58,1.0,0.51,347.0,0.0
0.0,1.0,34.0,1.7,0.89,0.67,0.0,91.0,0.0
4.0,0.0,0.0,21.95,0.74,0.84,0.0,205.0,0.0
4.0,0.0,0.0,24.98,0.61,0.95,0.0,96.0,0.0
0.0,1.0,19.0,4.68,0.8,0.8,0.0,53.0,0.0
19.0,0.0,0.0,542.74,0.93,0.95,0.0,184.0,0.0
0.0,1.0,20.0,1.07,0.65,1.0,0.45,16844048.0,0.0
0.0,1.0,30.0,1.31,0.96,0.56,0.0,62.0,0.0
4.0,0.0,0.0,12.79,0.44,0.83,0.0,71.0,0.0
0.0,1.0,48.0,12.19,0.71,0.81,0.0,36.0,0.0
0.0,1.0,29.0,3.18,0.78,0.75,0.0,91.0,0.0
4.0,0.0,0.0,60.61,0.51,0.67,0.0,51.0,0.0
0.0,1.0,25.0,6.54,0.58,0.6,0.0,68.0,0.0
0.0,1.0,45.98,4.77,0.69,0.88,0.0,69.0,0.0
6.0,0.0,0.0,14.64,0.33,0.06,0.0,97.0,0.0
3.0,0.0,0.0,6.69,0.77,1.0,0.26,17531.0,0.0
4.0,0.0,0.0,0.25,0.97,1.0,0.75,282.0,0.0
4.0,2.0,16.0,1.09,0.62,1.0,0.23,222.0,0.0
4.0,0.0,0.0,0.83,0.41,0.7,0.52,231.0,0.0
5.0,0.0,0.0,282.66,0.98,0.98,0.0,140.0,0.0
0.0,2.0,85.0,20.9,0.51,0.75,0.0,41.0,0.0
0.0,1.0,37.94,1.26,0.21,0.94,0.32,5540.0,0.0
0.0,1.0,46.0,2.1,0.2,0.95,0.49,196.0,0.0
0.0,2.0,87.92,4.27,0.93,1.0,0.0,100.0,0.0
3.0,0.0,0.0,58.03,0.79,0.93,0.0,76.0,0.0
0.0,1.0,20.0,1.95,0.36,0.43,0.38,399.0,0.0
28.0,0.0,0.0,929.49,0.91,0.99,0.0,113.0,0.0
0.0,1.0,15.0,0.82,0.25,0.66,0.55,61869682.0,0.0
4.0,0.0,0.0,10.56,0.83,0.84,0.03,12754.0,0.0
0.0,1.0,13.0,1.88,0.65,0.34,0.25,120412758.0,0.0
